index_x,conversation_num,gini_coefficient_num_words,gini_coefficient_num_chars,average_num_words,stdev_num_words,min_num_words,max_num_words,average_num_chars,stdev_num_chars,min_num_chars,max_num_chars,average_num_messages,stdev_num_messages,min_num_messages,max_num_messages,average_positive_sentiment,stdev_positive_sentiment,min_positive_sentiment,max_positive_sentiment,average_negative_sentiment,stdev_negative_sentiment,min_negative_sentiment,max_negative_sentiment,average_neutral_sentiment,stdev_neutral_sentiment,min_neutral_sentiment,max_neutral_sentiment,index_y,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,timestamp
2041,JkjSZvD9rJzhfGELH,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2041,5,Low,High,High,Mixed,Low,2,Easy [Corresponds to 'Hard' in PNAS],515.0,69.0,7.463768115942029,NULL_TIME
2042,XKAbRF55PeuwLNexv,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2042,5,Low,High,High,Low,Low,2,Easy [Corresponds to 'Hard' in PNAS],530.0,189.0,2.804232804232804,NULL_TIME
2043,Xi53R9DGyCrkauwYR,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2043,5,Low,High,High,Mixed,Low,2,Easy [Corresponds to 'Hard' in PNAS],628.0,125.0,5.024,NULL_TIME
2044,P9aaqZAGrPKjH5CPa,0.4264705882352941,0.4411042944785276,27.2,21.535087647836498,6,64,130.4,108.27114112264636,25,322,5.4,3.2619012860600183,1,9,1.7209999999999996,1.1491436811817746,0.0,3.488,0.1558,0.3116,0.0,0.779,3.5232,2.4320863800449195,0.6639999999999999,6.714,2044,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],590.0,198.0,2.97979797979798,2021-08-05T17:12:12.634Z
2048,uWY7CdZmrMJTWbgJv,0.33226495726495725,0.35543082524271846,43.875,26.336464739976016,4,86,206.0,130.6866481320873,18,429,8.125,3.059309562630104,3,11,2.6528750000000003,1.119982191543687,1.2,4.226,0.128875,0.1685107099712063,0.0,0.377,5.343249999999999,2.863152971376137,0.508,8.521,2048,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,2021-08-05T17:12:49.487Z
2081,bcEJqXJY2p2Xue4ti,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2081,5,Low,Low,Low,Mixed,High,8,Easy [Corresponds to 'Hard' in PNAS],510.0,97.0,5.257731958762887,NULL_TIME
2082,hpGMuYvLXQQiBL7bL,0.5767441860465117,0.5782178217821782,8.6,10.461357464497615,1,29,40.4,48.873714816862446,3,135,1.8,1.1661903789690602,1,4,0.3418,0.42861283228573543,0.0,1.0,0.030199999999999998,0.06039999999999999,0.0,0.151,1.428,1.0643007093862147,0.0,3.1399999999999997,2082,5,Low,Low,Mixed,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],518.0,63.0,8.222222222222221,NULL_TIME
2083,TGoc2HaMcQ44NXh9X,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2083,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],473.0,67.0,7.059701492537314,NULL_TIME
2084,gK9C8diPHrPoWdRha,0.521505376344086,0.5250569476082004,15.5,15.489243579551154,1,39,73.16666666666667,73.9378492759666,4,184,4.666666666666667,2.9814239699997196,1,10,0.7441666666666666,1.0599444036782726,0.0,2.451,0.28933333333333333,0.576743347502933,0.0,1.572,3.6331666666666664,1.5694545142253158,1.0,5.978,2084,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],397.0,116.0,3.4224137931034484,2021-08-05T17:25:41.876Z
2098,BDHJZzQHGQtTDcKch,0.45410628019323673,0.45444801714898175,23.0,19.8158185969358,3,50,103.66666666666667,89.57802309842646,14,226,2.0,1.4142135623730951,1,4,0.6863333333333334,0.3778485881349242,0.278,1.189,0.0,0.0,0.0,0.0,1.3136666666666665,1.0665065504825662,0.408,2.811,2098,5,Low,Low,Low,Low,Mixed,7,Easy [Corresponds to 'Hard' in PNAS],599.0,600.0,0.9983333333333332,2021-08-05T17:49:57.565Z
2102,RDdy4eMu8fgLGzwY4,0.4444444444444444,0.45,6.0,5.0990195135927845,1,13,26.666666666666668,23.299976156401723,5,59,2.3333333333333335,1.247219128924647,1,4,0.43999999999999995,0.3174156055814942,0.0,0.737,0.11833333333333333,0.16734860488081624,0.0,0.355,1.7750000000000001,0.8190396815783714,1.0,2.908,2102,5,Mixed,Low,Low,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],549.0,79.0,6.949367088607595,2021-08-05T17:46:11.615Z
2106,5jHhm5cxyRRL5DuZp,0.4166666666666667,0.5294117647058824,2.25,2.165063509461097,1,6,8.5,10.111874208078342,2,26,1.0,0.0,1,1,0.34175,0.4085084913438153,0.0,1.0,0.0,0.0,0.0,0.0,0.65825,0.4085084913438153,0.0,1.0,2106,5,Mixed,Low,Mixed,Low,Mixed,4,Easy [Corresponds to 'Hard' in PNAS],502.0,69.0,7.27536231884058,NULL_TIME
2107,rAptqmKcczd64n5A7,0.3490566037735849,0.3619246861924686,26.5,18.5,8,45,119.5,86.5,33,206,3.5,0.5,3,4,1.232,0.512,0.72,1.744,0.0,0.0,0.0,0.0,2.268,1.0119999999999998,1.256,3.28,2107,5,Mixed,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],554.0,206.0,2.6893203883495147,2021-08-05T17:08:03.393Z
2110,T5PiQdXcreXzTi7qp,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2110,5,Low,Mixed,High,High,High,2,Easy [Corresponds to 'Hard' in PNAS],639.0,101.0,6.326732673267327,NULL_TIME
2111,F2FRP6trNns8hWfAz,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2111,5,Mixed,Mixed,Mixed,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],670.0,190.0,3.526315789473684,NULL_TIME
2112,EQydH8uLt5txioNJr,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2112,5,High,High,Mixed,High,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],672.0,217.0,3.096774193548387,NULL_TIME
2113,d87wMawHEP9uzWMwt,0.09130434782608696,0.07168784029038112,57.5,10.5,47,68,275.5,39.5,236,315,7.5,1.5,6,9,3.122,0.875,2.247,3.997,0.1205,0.058499999999999996,0.062,0.179,4.2575,0.5665,3.691,4.824,2113,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],606.0,509.0,1.1905697445972494,2021-08-05T17:12:44.943Z
2123,F4hZbeo7kJypRHZoM,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2123,5,High,High,Mixed,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],535.0,63.0,8.492063492063492,NULL_TIME
2124,LGdgfadg8nZeut63A,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2124,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],626.0,340.0,1.8411764705882352,NULL_TIME
2125,og4Qpyj3ecDo6HZXq,0.35714285714285715,0.3592057761732852,31.5,22.5,9,54,138.5,99.5,39,238,4.0,2.0,2,6,1.738,0.738,1.0,2.476,0.2425,0.0755,0.167,0.318,2.0195000000000003,1.3375000000000001,0.682,3.357,2125,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],609.0,237.0,2.569620253164557,2021-08-05T17:12:55.423Z
2132,mumbHHt3SvhqLQ7tG,0.3333333333333333,0.39655172413793105,3.0,2.0,1,5,14.5,11.5,3,26,1.0,0.0,1,1,0.335,0.335,0.0,0.67,0.0,0.0,0.0,0.0,0.665,0.33499999999999996,0.33,1.0,2132,5,Mixed,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],533.0,130.0,4.1,2021-08-05T17:15:14.590Z
2133,Lex42kgPKKtzFLxxA,0.10144927536231885,0.10163265306122449,138.0,28.0,110,166,612.5,124.5,488,737,28.0,9.0,19,37,7.067,0.242,6.825,7.309,2.2555,0.7005,1.555,2.956,18.6775,8.0575,10.62,26.735,2133,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,2021-08-05T17:15:58.113Z
2155,psfGF9iziHRTX9Ry6,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2155,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],637.0,134.0,4.753731343283582,NULL_TIME
2156,nWzGwx4Axo8ikpQW9,0.3,0.38,2.5,1.5,1,4,12.5,9.5,3,22,1.0,0.0,1,1,0.359,0.359,0.0,0.718,0.0,0.0,0.0,0.0,0.641,0.35900000000000004,0.282,1.0,2156,5,High,Mixed,Mixed,High,High,2,Easy [Corresponds to 'Hard' in PNAS],603.0,123.0,4.902439024390244,2021-08-05T17:20:50.554Z
2157,CSKBo2EaupwsJxD4g,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2157,5,Low,High,High,High,High,2,Easy [Corresponds to 'Hard' in PNAS],564.0,128.0,4.40625,NULL_TIME
2158,7zxkJBJfkLQ5QSqAp,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2158,5,High,Mixed,High,High,High,2,Easy [Corresponds to 'Hard' in PNAS],462.0,43.0,10.744186046511627,NULL_TIME
2159,G6iBAdJvSPaE7gQ4J,0.0,0.025,4.0,0.0,4,4,20.0,1.0,19,21,2.5,0.5,2,3,2.1645000000000003,0.5725,1.592,2.737,0.0,0.0,0.0,0.0,0.3355,0.07249999999999998,0.263,0.408,2159,5,High,High,High,High,Low,6,Easy [Corresponds to 'Hard' in PNAS],548.0,109.0,5.027522935779817,2021-08-05T17:07:25.681Z
2161,KrLrWkxr39cMiarbD,0.2857142857142857,0.30303030303030304,2.3333333333333335,1.247219128924647,1,4,11.0,6.164414002968976,4,19,1.0,0.0,1,1,0.3333333333333333,0.4714045207910317,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317,0.0,1.0,2161,5,Low,High,Low,Mixed,High,6,Easy [Corresponds to 'Hard' in PNAS],495.0,100.0,4.95,2021-08-05T17:07:44.143Z
2162,Z5LfyCBXrmcbv5nuz,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2162,5,Mixed,High,Low,Mixed,High,6,Easy [Corresponds to 'Hard' in PNAS],462.0,150.0,3.08,NULL_TIME
2163,JWxwhKvFMyTvD3g8L,0.4230769230769231,0.4185185185185185,6.5,6.157651067303722,2,20,30.0,28.959742171964628,10,94,2.0,0.5773502691896257,1,3,1.236,0.46270544986344536,0.46499999999999997,1.744,0.02716666666666667,0.06074651338874429,0.0,0.163,0.7370000000000001,0.7405678001821756,0.256,2.373,2163,5,Mixed,High,Low,Mixed,Low,6,Easy [Corresponds to 'Hard' in PNAS],550.0,89.0,6.179775280898877,2021-08-05T17:09:44.210Z
2168,zHmEnfaPzrwpNxAeg,0.0,0.0,85.0,0.0,85,85,381.0,0.0,381,381,9.0,0.0,9,9,1.527,0.0,1.527,1.527,0.339,0.0,0.339,0.339,7.134,0.0,7.134,7.134,2168,5,Mixed,High,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],566.0,414.0,1.3671497584541064,2021-08-05T17:16:05.322Z
2174,tMxLecMJE4qoacPSp,0.4,0.40625,5.0,4.0,1,9,16.0,13.0,3,29,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2174,5,Mixed,High,Low,Mixed,High,6,Easy [Corresponds to 'Hard' in PNAS],609.0,213.0,2.859154929577465,2021-08-05T17:13:24.133Z
2175,GAhcyJCqWShEm7zme,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2175,5,Mixed,High,Low,Mixed,High,6,Easy [Corresponds to 'Hard' in PNAS],462.0,97.0,4.762886597938144,NULL_TIME
2176,EkH8gyjXPPdk9YZHa,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2176,5,Mixed,High,Low,Low,Mixed,6,Easy [Corresponds to 'Hard' in PNAS],444.0,123.0,3.609756097560976,NULL_TIME
2177,xCCGfEux8j2qChbN2,0.16666666666666666,0.2692307692307692,1.5,0.5,1,2,6.5,3.5,3,10,1.0,0.0,1,1,0.372,0.372,0.0,0.744,0.0,0.0,0.0,0.0,0.628,0.372,0.256,1.0,2177,5,High,High,Mixed,Low,High,3,Easy [Corresponds to 'Hard' in PNAS],614.0,134.0,4.582089552238806,2021-08-05T17:37:24.622Z
2178,xWpnN3YocR2QvcBNR,0.2962962962962963,0.3418803418803419,3.0,1.632993161855452,1,5,13.0,8.286535263104035,4,24,1.0,0.0,1,1,0.3333333333333333,0.4714045207910317,0.0,1.0,0.17833333333333334,0.252201418623202,0.0,0.535,0.48833333333333334,0.4085815572060111,0.0,1.0,2178,5,Low,High,Mixed,Mixed,Low,3,Easy [Corresponds to 'Hard' in PNAS],652.0,213.0,3.061032863849765,2021-08-05T17:47:52.746Z
2179,dvjY3YrENTB9mWuiW,0.30666666666666664,0.2496,6.0,3.286335345030997,2,11,25.0,11.15347479487895,8,39,3.0,2.6076809620810595,1,8,0.8654,0.8528586283787015,0.0,2.0,0.2,0.4,0.0,1.0,1.9346,1.6848762091026153,0.256,5.0,2179,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],502.0,124.0,4.048387096774194,2021-08-10T17:16:04.926Z
2188,EqHkx5k7CghEW8McC,0.32608695652173914,0.3637110016420361,61.333333333333336,38.30868772948971,24,114,270.6666666666667,188.60246257376622,87,530,9.0,2.449489742783178,6,12,4.559,1.6847842591857274,2.177,5.798,0.21666666666666667,0.24299428434064502,0.0,0.556,4.224333333333333,1.0945063829061128,3.202,5.742,2188,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,2021-08-10T17:34:03.144Z
2207,vMDR4qk3mQkqKQ6Ng,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2207,5,High,Low,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],604.0,397.0,1.521410579345088,NULL_TIME
2208,gGvPqqQq6Woe94F5H,0.2222222222222222,0.1947565543071161,6.0,2.449489742783178,3,9,29.666666666666668,10.656244908763853,16,42,2.3333333333333335,0.4714045207910317,2,3,1.3836666666666666,0.4531389289046891,0.744,1.737,0.0,0.0,0.0,0.0,0.9496666666666665,0.4381798210273444,0.32999999999999996,1.263,2208,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],541.0,70.0,7.728571428571429,2021-09-15T17:08:11.000Z
2211,2PHmsZkuyuXMZcv7s,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2211,5,High,Mixed,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],481.0,259.0,1.8571428571428568,NULL_TIME
2212,QQCH4hDoNXW569Sis,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2212,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],471.0,91.0,5.175824175824176,NULL_TIME
2213,nhMxf47SYXuswMYLA,0.0,0.125,1.0,0.0,1,1,4.0,1.0,3,5,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2213,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],609.0,238.0,2.5588235294117645,2021-09-15T17:16:31.978Z
2214,ufqxfwRr7397div5Z,0.18461538461538463,0.20902090209020902,21.666666666666668,7.71722460186015,11,29,101.0,38.94440481849308,51,146,5.0,0.0,5,5,2.408666666666667,1.1932259728241847,1.355,4.077,0.048999999999999995,0.06929646455628166,0.0,0.147,2.542333333333333,1.1697661684665397,0.923,3.645,2214,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],590.0,283.0,2.0848056537102475,2021-09-15T17:15:07.154Z
2219,ggzDyNQdNXDs8F6hp,0.3333333333333333,0.39655172413793105,3.0,2.0,1,5,14.5,11.5,3,26,1.0,0.0,1,1,0.206,0.206,0.0,0.412,0.0,0.0,0.0,0.0,0.794,0.20600000000000002,0.588,1.0,2219,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],652.0,229.0,2.8471615720524017,NULL_TIME
2220,49e3asofhNHYkXgTp,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2220,5,High,Mixed,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],560.0,326.0,1.7177914110429449,NULL_TIME
2221,ajBq9qw3bLb8juLr2,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2221,5,High,High,Low,High,High,1,Easy [Corresponds to 'Hard' in PNAS],541.0,47.0,11.51063829787234,NULL_TIME
2222,qDXbnkBjbypcZwn7Y,0.19047619047619047,0.2619047619047619,2.3333333333333335,0.9428090415820634,1,3,9.333333333333334,4.642796092394707,3,14,1.0,0.0,1,1,0.19599999999999998,0.27718585822512665,0.0,0.588,0.0,0.0,0.0,0.0,0.8039999999999999,0.27718585822512665,0.412,1.0,2222,5,High,Low,Low,Low,High,4,Easy [Corresponds to 'Hard' in PNAS],650.0,139.0,4.676258992805756,2021-09-15T17:16:43.929Z
2224,4tqsTkv8iSsupojiJ,0.0,0.0,2.0,0.0,2,2,8.0,0.0,8,8,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2224,5,High,Mixed,Mixed,Low,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],514.0,385.0,1.335064935064935,2021-09-15T17:44:01.336Z
2225,oEcYu2yzAZwM96yik,0.4467194043741275,0.46513964235483224,43.857142857142854,36.41596420499658,8,99,203.14285714285714,174.85784313585265,33,480,9.571428571428571,6.800360134521088,2,21,2.492285714285714,1.4598882260820727,0.84,5.771,0.34928571428571425,0.43780416831720365,0.0,1.333,6.444142857142857,5.463333347445141,0.923,13.887,2225,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,2021-09-15T17:16:19.599Z
2254,SCDJDB5gd5qxERCiv,0.375,0.40625,4.0,3.0,1,7,16.0,13.0,3,29,2.0,1.0,1,3,0.872,0.872,0.0,1.744,0.0,0.0,0.0,0.0,1.1280000000000001,0.128,1.0,1.256,2254,5,High,High,Mixed,High,Low,6,Easy [Corresponds to 'Hard' in PNAS],523.0,87.0,6.011494252873563,2021-09-15T17:23:32.767Z
2255,s4r5p7daRDcF6YGZC,0.3333333333333333,0.3950617283950617,2.0,1.4142135623730951,1,4,9.0,7.118052168020874,3,19,1.3333333333333333,0.4714045207910317,1,2,0.268,0.3790092347159895,0.0,0.804,0.0,0.0,0.0,0.0,1.0653333333333332,0.09239528607504219,1.0,1.196,2255,5,High,High,High,High,Mixed,3,Easy [Corresponds to 'Hard' in PNAS],462.0,68.0,6.794117647058823,NULL_TIME
2256,TadyEnbkmh6wx74q3,0.24,0.27692307692307694,2.0,0.8944271909999159,1,3,10.4,5.2,4,17,1.2,0.4000000000000001,1,2,0.8672000000000001,0.5712829071484635,0.0,1.744,0.0,0.0,0.0,0.0,0.3328,0.3682990089587535,0.0,1.0,2256,5,Low,High,High,High,Low,9,Easy [Corresponds to 'Hard' in PNAS],516.0,72.0,7.166666666666667,2021-09-15T17:14:26.706Z
2259,uGznKw6w5aJ5vQ6Sj,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2259,5,Low,High,High,Low,Low,2,Easy [Corresponds to 'Hard' in PNAS],516.0,177.0,2.915254237288136,NULL_TIME
2260,JnDXJXmwTj7GRM6TY,0.5427631578947368,0.5542857142857143,9.5,9.785192895390463,1,29,43.75,46.194561368195714,4,134,2.125,1.5360257159305635,1,5,0.32599999999999996,0.38577454555737606,0.0,1.03,0.24975,0.49348904496452606,0.0,1.474,1.5492499999999998,0.8675701340525733,0.526,2.97,2260,5,Mixed,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],511.0,125.0,4.088,2021-09-15T17:10:21.899Z
2275,DLioqnfsyHm6aFQii,0.0,0.25,1.0,0.0,1,1,6.0,3.0,3,9,1.0,0.0,1,1,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,2275,5,Low,Low,Low,Low,Low,6,Easy [Corresponds to 'Hard' in PNAS],497.0,59.0,8.423728813559322,2021-09-15T17:26:31.127Z
2276,bBF3GoHxthb96TTEp,0.48484848484848486,0.524822695035461,3.6666666666666665,3.7712361663282534,1,9,15.666666666666666,17.21110752456745,3,40,1.0,0.0,1,1,0.04666666666666667,0.06599663291074445,0.0,0.14,0.0,0.0,0.0,0.0,0.9533333333333333,0.06599663291074444,0.86,1.0,2276,5,High,High,Mixed,High,High,2,Easy [Corresponds to 'Hard' in PNAS],569.0,240.0,2.370833333333333,2021-09-15T17:16:24.950Z
2278,qYywHzSpTEEXsSKNj,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2278,5,Low,High,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],652.0,345.0,1.889855072463768,NULL_TIME
2279,BYkJh5DPYeWgX7nBD,0.4780701754385965,0.48193916349809884,14.25,12.93010054098575,1,30,65.75,61.124360937354595,4,136,2.75,1.299038105676658,1,4,0.8585,0.7642671326179087,0.0,2.0,0.0765,0.1325018867790191,0.0,0.306,1.815,1.4088241551024032,0.0,3.641,2279,5,Mixed,High,High,High,High,6,Easy [Corresponds to 'Hard' in PNAS],477.0,109.0,4.376146788990826,2021-09-15T17:07:44.638Z
2287,QACityQcw5xuqtLev,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2287,5,Mixed,High,Mixed,High,High,6,Easy [Corresponds to 'Hard' in PNAS],464.0,50.0,9.28,NULL_TIME
2288,Yfo7qRpjGRCpXYAsZ,0.3818565400843882,0.4048888888888889,13.166666666666666,9.190877119308158,4,29,62.5,46.08235381719703,15,142,3.5,0.7637626158259734,2,4,1.4871666666666667,0.922280582156115,0.0,3.045,0.022000000000000002,0.04919349550499537,0.0,0.132,1.9908333333333335,1.115227692247442,0.8230000000000001,4.0,2288,5,Mixed,High,Mixed,Mixed,High,6,Easy [Corresponds to 'Hard' in PNAS],580.0,257.0,2.2568093385214008,2021-09-15T17:12:49.185Z
2298,qN9S3ex3QbgDPvNdB,0.5957446808510638,0.6126984126984127,15.666666666666666,19.344824171395878,1,43,70.0,89.15529522505473,3,196,1.6666666666666667,0.9428090415820634,1,3,0.3463333333333333,0.30250766748776614,0.0,0.737,0.13733333333333334,0.19421866256590503,0.0,0.412,1.183,0.8359621203539468,0.263,2.286,2298,5,High,High,High,High,High,6,Easy [Corresponds to 'Hard' in PNAS],612.0,187.0,3.272727272727273,2021-09-15T17:14:15.087Z
2302,Xfa2qyps3JkBAwbrf,0.3125,0.326271186440678,4.0,2.23606797749979,1,7,14.75,8.728545125048045,3,25,1.0,0.0,1,1,0.1145,0.19831981746663646,0.0,0.458,0.10300000000000001,0.10450598069010214,0.0,0.231,0.7825,0.2609870686451725,0.361,1.0,2302,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],501.0,260.0,1.926923076923077,2021-09-16T17:13:57.086Z
2305,s4JrXCMTwXu5iNHqD,0.3125,0.5058139534883721,2.0,1.224744871391589,1,4,10.75,10.871407452579449,2,29,1.75,0.82915619758885,1,3,1.18425,0.7757861738262677,0.0,2.0,0.0,0.0,0.0,0.0,0.56575,0.5733403766524733,0.0,1.263,2305,5,High,Low,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],583.0,242.0,2.409090909090909,2021-09-16T17:50:51.885Z
2311,HaockgqKW5amR6cMu,0.30687830687830686,0.33993399339933994,63.0,39.06404996924922,8,95,269.3333333333333,175.46382976430087,28,440,13.666666666666666,6.128258770283412,5,18,3.9783333333333335,0.5280873244286615,3.3209999999999997,4.614,0.2966666666666667,0.2609065392477203,0.0,0.635,9.391666666666666,5.9729827464081025,1.0,14.424,2311,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],551.0,459.0,1.2004357298474946,2021-09-20T18:10:40.093Z
2332,7Xmjw4KnWWvDZ6ZFS,0.0,0.0,2.0,0.0,2,2,6.0,0.0,6,6,2.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2332,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],556.0,145.0,3.8344827586206898,NULL_TIME
